image_id,product_id,image
314,41,https://image.idus.com/image/files/f85d076ad37945769187790fa67d94e4_720.jpg
315,41,https://image.idus.com/image/files/254a461da53c48fbbe944a431a1ee5ae_720.jpg
316,41,https://image.idus.com/image/files/116b184141984310bd840d147a3cdc90_720.jpg
317,41,https://image.idus.com/image/files/da2fb749162c454687e85b70601e08ec_720.jpg
318,41,https://image.idus.com/image/files/c5bfb4fd1bf6475899f1586071fa024c_720.jpg
319,41,https://image.idus.com/image/files/049e039cc15f46029eb89dfb7575ef2e_720.jpg
320,41,https://image.idus.com/image/files/dbff6924845548808f744d3b08549efc_720.jpg
321,42,https://image.idus.com/image/files/9d2e8699217944b6b211f7f2b31db295_720.jpg
322,42,https://image.idus.com/image/files/d6d6dd56667748a29e21680896abb788_720.jpg
323,42,https://image.idus.com/image/files/9a1bf9920f154fb78b12ebad7ea10a72_720.jpg
324,42,https://image.idus.com/image/files/bf8bfb1d4e2542c2ab3c9f213856d980_720.jpg
325,42,https://image.idus.com/image/files/3804b706ade34fdeb732517f3c2e9cff_720.jpg
326,42,https://image.idus.com/image/files/d95cffcc1f73422da6f0390ce20f84ed_720.jpg
327,43,https://image.idus.com/image/files/ca07e43f07da4076bbdd6acd4ff51f19_720.jpg
328,43,https://image.idus.com/image/files/e3c06ed67bd34970bef027c29c14c16f_720.jpg
329,43,https://image.idus.com/image/files/345a2c6bad314224ba5217f71ed5c4b4_720.jpg
330,43,https://image.idus.com/image/files/6287b9e7808b41b8a7f0e39067d063d4_720.jpg
331,43,https://image.idus.com/image/files/9c980de5e621477480845f55c0ec9845_720.jpg
332,43,https://image.idus.com/image/files/64aac15dfeb545d0bd36d20c65296ba8_720.jpg
333,43,https://image.idus.com/image/files/ba4add942a3e42719d3e8f562f6dfa73_720.jpg
334,43,https://image.idus.com/image/files/e42a99485585401bb4b96fb52f98d84c_720.jpg
335,43,https://image.idus.com/image/files/5f5f23ca1bc4462c9fcce81a4a72a75c_720.jpg
336,44,https://image.idus.com/image/files/ea89d10bda5e43bab81ee0c4f3379c50_720.png
337,44,https://image.idus.com/image/files/67fe63bf8bc54be29d80b66be10be943_720.png
338,44,https://image.idus.com/image/files/1e14f322f9234231b2dceb0419d2ea66_720.png
339,44,https://image.idus.com/image/files/ce0a4471c75647d8bba80eddf94d8f38_720.png
340,44,https://image.idus.com/image/files/74b0f54c3d674064a92616902feddcbb_720.png
